Date,Open,High,Low,Close,Volume,Adj Close
2015-08-31,872.85,872.85,825.10,835.90,4108300,827.3099
2015-08-24,880.00,883.00,818.00,872.40,6485400,863.4348
2015-08-17,966.00,966.00,897.00,907.95,2990900,898.6194
2015-08-10,984.50,988.80,929.40,966.95,2275800,957.0132
2015-08-03,1001.00,1013.85,977.15,984.35,2448300,974.2343
2015-07-27,1024.90,1029.90,990.00,1001.85,3503100,991.5544
2015-07-20,1027.80,1067.85,1002.75,1025.05,2894900,1014.5161
2015-07-13,1001.80,1031.15,995.15,1021.70,2669100,1011.2005
2015-07-06,996.10,1018.90,983.15,1001.80,3249500,991.505
2015-06-29,987.90,1019.75,972.00,1007.20,4020200,996.8495
2015-06-22,996.95,1014.10,985.00,1000.70,4669700,990.4163
2015-06-15,894.90,1006.40,890.00,996.65,6770500,986.408
2015-06-08,906.80,910.00,873.65,889.85,3187700,880.7054
2015-06-01,880.00,918.80,878.00,907.75,3854600,898.4215
2015-05-25,900.00,908.00,872.00,877.00,3658300,867.9875
2015-05-18,874.90,915.40,872.20,903.85,2385300,894.5616
2015-05-11,892.85,899.45,857.20,873.95,3119000,864.9689
2015-05-04,866.20,901.80,860.00,889.70,4078000,880.557
2015-04-27,880.05,887.50,847.40,862.35,3516500,843.6863
2015-04-20,937.30,937.45,867.00,878.90,4395300,859.8782
2015-04-13,906.80,944.30,898.75,926.85,3956400,906.7903
2015-04-06,836.00,908.80,821.40,904.35,5075900,884.7773
2015-03-30,816.60,839.00,796.45,836.05,2384200,817.9555
2015-03-23,856.50,864.00,801.45,811.70,3506500,794.1326
2015-03-16,851.50,876.70,840.30,854.10,3041000,835.6149
2015-03-09,885.10,891.75,847.00,850.10,3001400,831.7014
2015-03-02,869.00,909.65,855.55,884.95,2761600,865.7972
2015-02-23,869.95,876.75,836.60,855.55,4089000,837.0335
2015-02-16,918.70,924.20,871.30,873.10,2302700,854.2037
2015-02-09,901.20,920.80,861.30,917.50,2211400,897.6427
2015-02-02,916.05,943.80,903.00,909.90,3286000,890.2072
2015-01-26,886.90,934.50,880.50,915.25,4347700,895.4414
2015-01-19,870.20,911.40,858.75,886.90,3912700,867.705
2015-01-12,860.50,875.00,831.20,869.70,3085500,850.8773
2015-01-05,885.00,890.90,832.00,860.30,3781500,841.6807
2014-12-29,888.50,899.05,877.10,885.55,1706000,866.3842
2014-12-22,902.00,906.80,880.00,888.85,2114700,869.6128
2014-12-15,877.95,908.40,859.70,900.55,4085100,881.0596
2014-12-08,960.00,962.85,879.35,882.35,3409300,863.2534
2014-12-01,989.00,991.95,955.10,957.35,2626300,936.6302
2014-11-24,1000.20,1017.35,973.30,991.60,3353200,970.139
2014-11-17,966.00,1001.00,966.00,997.70,2505900,976.107
2014-11-10,982.80,989.80,963.40,969.15,2072400,948.1749
2014-11-03,1004.00,1009.00,978.05,980.50,1816700,959.2792
2014-10-27,963.95,1003.70,926.10,1000.55,4409000,978.8953
2014-10-20,938.50,950.80,911.55,945.65,2386000,925.1835
2014-10-13,961.80,979.00,925.20,937.90,3076200,917.6013
2014-10-06,927.20,969.00,921.15,960.65,2233700,939.8589
2014-09-29,936.95,948.45,925.05,927.20,1772800,907.1328
2014-09-22,993.00,996.00,917.30,933.25,4113800,913.0519
2014-09-15,1009.10,1015.80,976.50,995.45,2703000,973.9057
2014-09-08,1033.90,1041.30,1008.00,1015.60,2371700,993.6196
2014-09-01,1004.35,1035.95,995.60,1025.65,3341900,1003.4521
2014-08-25,1000.00,1008.50,983.00,998.70,1888400,977.0853
2014-08-18,1001.10,1023.00,990.10,998.30,2754200,976.694
2014-08-11,985.15,1005.00,976.35,1002.95,1939600,981.2433
2014-08-04,981.00,998.60,971.00,980.50,2890400,959.2792
2014-07-28,1021.00,1023.55,975.00,976.30,2813300,955.1701
2014-07-21,1000.00,1043.30,995.05,1021.85,3767200,999.7343
2014-07-14,968.60,998.20,958.50,976.75,2826400,955.6104
2014-07-07,1033.00,1037.00,963.65,966.50,3784800,945.5822
2014-06-30,1012.55,1036.80,1000.00,1031.95,3069100,1009.6157
2014-06-23,1037.00,1062.80,1006.70,1012.10,3242500,990.1953
2014-06-16,1084.00,1101.65,1031.60,1036.50,3903700,1014.0673
2014-06-09,1130.00,1132.70,1072.70,1081.90,3238400,1058.4846
2014-06-02,1074.75,1133.00,1064.25,1122.40,3556700,1098.1082
2014-05-26,1132.50,1140.00,1060.00,1064.70,3824200,1041.6569
2014-05-19,1091.00,1132.00,1073.75,1127.45,4736600,1103.0488
2014-05-12,994.90,1145.25,994.10,1079.25,6884100,1055.892
2014-05-05,925.00,999.00,925.00,997.60,3134400,967.207
2014-04-28,949.80,960.00,926.00,928.10,2215700,899.8244
2014-04-21,969.95,988.75,946.00,948.25,2728700,919.3605
2014-04-14,953.75,961.80,936.60,959.10,1348200,929.8799
2014-04-07,944.00,973.90,934.35,953.75,2225700,924.693
2014-03-31,916.25,962.95,913.20,944.25,4582400,915.4824
2014-03-24,891.25,919.95,872.50,916.15,6766100,888.2385
2014-03-17,886.15,913.35,882.15,885.80,3985200,858.8131
2014-03-10,865.10,903.65,863.40,886.15,4061500,859.1525
2014-03-03,800.10,874.00,797.15,869.40,3484900,842.9128
2014-02-24,808.05,816.85,793.10,799.95,2121100,775.5787
2014-02-17,817.65,822.00,803.10,811.50,1610400,786.7768
2014-02-10,815.25,825.60,802.75,822.05,2315900,797.0054
2014-02-03,826.20,829.80,806.90,814.45,2339400,789.6369
2014-01-27,856.00,860.80,822.20,831.15,2808500,805.8281
2014-01-20,886.90,889.00,858.15,867.65,2767900,841.2161
2014-01-13,868.25,896.90,868.00,884.75,3213600,857.7952
2014-01-06,862.10,876.30,840.05,858.15,3040200,832.0056
2013-12-30,881.00,898.25,855.00,864.25,1861900,837.9197
2013-12-23,899.00,909.00,876.90,878.85,2096600,852.0749
2013-12-16,860.00,898.00,836.75,895.15,3022000,867.8783
2013-12-09,882.10,888.70,857.65,864.70,1875100,838.356
2013-12-02,853.00,877.00,850.65,866.70,2057300,840.295
2013-11-25,847.35,856.85,835.25,853.20,2646800,827.2064
2013-11-18,858.10,884.90,839.10,843.75,2402200,818.0443
2013-11-11,874.00,882.10,842.10,851.65,1714000,825.7036
2013-11-04,908.25,921.70,871.15,875.95,1788500,849.2632
2013-10-28,888.00,926.55,883.90,908.25,3250800,880.5792
2013-10-21,905.65,915.50,879.35,887.00,2559900,859.9766
2013-10-14,865.00,908.00,863.20,905.65,3428200,878.0584
2013-10-07,847.60,868.00,836.00,863.35,2490700,837.0471
2013-09-30,832.05,859.70,817.70,854.40,2013700,828.3698
2013-09-23,872.05,884.55,835.25,839.90,3226700,814.3116
2013-09-16,885.95,901.00,852.60,881.90,3382200,855.032
2013-09-09,868.00,901.00,866.25,873.00,2795900,846.4031
2013-09-02,853.20,891.70,828.30,868.00,3703200,841.5554
2013-08-26,822.50,860.00,763.90,853.85,4622100,827.8365
2013-08-19,823.00,834.70,774.20,819.50,3652900,794.533
2013-08-12,869.00,872.85,817.15,826.70,2690300,801.5137
2013-08-05,860.00,881.85,830.15,865.65,2520600,839.277
2013-07-29,887.05,898.65,842.60,857.35,2753600,831.2299
2013-07-22,915.00,925.00,877.45,890.15,3134900,863.0306
2013-07-15,886.00,927.90,883.05,923.70,3457100,895.5585
2013-07-08,870.00,896.00,839.00,889.95,3435700,862.8367
2013-07-01,862.00,891.80,847.35,880.35,3523900,853.5292
2013-06-24,790.00,873.00,778.50,862.60,5764300,836.3199
2013-06-17,815.50,837.50,783.60,792.85,3748200,768.6949
2013-06-10,789.00,819.85,775.30,814.65,2956900,789.8308
2013-06-03,803.70,805.35,779.15,783.60,3117800,759.7267
2013-05-27,802.75,849.80,801.00,806.30,4655100,781.7352
2013-05-20,837.40,855.00,779.20,786.45,2614200,762.49
2013-05-13,813.35,844.70,795.60,835.50,2599100,810.0456
2013-05-06,802.20,835.90,802.20,812.95,2514800,788.1826
2013-04-29,793.10,815.90,777.15,800.50,3596500,767.5739
2013-04-22,786.00,826.60,778.30,792.40,3287900,759.8071
2013-04-15,773.05,810.00,769.20,781.60,3650800,749.4512
2013-04-08,778.10,795.60,764.15,775.35,2602500,743.4583
2013-04-01,781.00,799.00,764.20,780.10,2453300,748.0129
2013-03-25,820.60,823.35,764.40,772.90,2744700,741.1091
2013-03-18,835.00,843.50,804.35,810.60,3415400,777.2584
2013-03-11,852.10,869.40,835.25,843.65,2564900,808.949
2013-03-04,808.90,854.70,804.90,851.30,2722200,816.2844
2013-02-25,864.00,864.95,805.50,810.40,3777800,777.0667
2013-02-18,848.00,878.85,834.25,862.60,2550900,827.1195
2013-02-11,865.00,888.00,834.10,845.80,2526600,811.0106
2013-02-04,896.05,901.00,857.00,863.55,2350100,828.0305
2013-01-28,911.35,913.15,880.10,894.00,3262600,857.228
2013-01-21,938.10,955.00,905.10,912.20,4656200,874.6794
2013-01-14,841.00,902.95,838.00,900.20,3742800,863.173
2013-01-07,865.70,871.00,836.25,839.90,2909400,805.3533
2012-12-31,840.30,864.60,836.80,861.85,2769300,826.4004
2012-12-24,825.60,846.00,815.10,840.25,1928300,805.6888
2012-12-17,834.50,844.40,822.20,825.25,1963100,791.3058
2012-12-10,834.60,846.80,814.50,839.25,2519300,804.73
2012-12-03,795.00,849.70,789.75,834.60,2918400,800.2712
2012-11-26,774.90,808.00,771.00,793.70,2432500,761.0536
2012-11-19,775.25,780.70,761.10,773.75,2593300,741.9241
2012-11-12,785.85,792.65,771.00,775.15,1932400,743.2666
2012-11-05,803.65,808.95,785.00,787.65,2466100,755.2524
2012-10-29,802.35,814.90,788.70,807.95,2728000,774.7174
2012-10-22,795.20,818.70,791.70,810.40,1907000,777.0667
2012-10-15,819.00,839.95,797.00,802.80,4275300,769.7792
2012-10-08,854.55,854.55,807.40,818.90,2942200,785.217
2012-10-01,840.00,862.00,682.35,857.80,2695200,822.517
2012-09-24,850.00,857.80,824.25,837.20,4111600,802.7643
2012-09-17,848.10,881.60,828.25,850.30,5073200,815.3255
2012-09-10,800.00,845.70,783.20,841.75,3574900,807.1271
2012-09-03,768.00,796.50,760.05,791.75,2324600,759.1838
2012-08-27,786.00,797.50,762.70,766.40,3145200,734.8765
2012-08-20,816.10,823.90,778.70,782.10,2358200,749.9307
2012-08-13,779.50,824.90,779.50,816.10,2681400,782.5322
2012-08-06,748.05,799.00,748.05,782.10,4519200,749.9307
2012-07-30,723.00,750.90,721.00,742.55,2459200,712.0074
2012-07-23,715.00,726.85,706.65,721.00,2490900,691.3439
2012-07-16,720.00,729.90,712.20,722.65,2347300,692.926
2012-07-09,729.00,742.00,715.00,718.50,2155500,688.9467
2012-07-02,735.50,742.65,728.85,734.85,1990400,704.6241
2012-06-25,714.20,740.90,712.00,737.85,2906600,707.5007
2012-06-18,730.35,742.95,703.55,711.00,3195100,681.7552
2012-06-11,732.70,736.40,711.05,726.75,2253000,696.8574
2012-06-04,677.00,731.90,673.40,729.70,4181600,699.686
2012-05-28,692.00,729.05,678.05,685.25,4530300,657.0643
2012-05-21,686.50,704.60,679.55,691.20,2668000,654.7929
2012-05-14,698.00,702.80,673.05,688.55,3360600,652.2825
2012-05-07,715.00,722.00,688.30,697.20,3716200,660.4769
2012-04-30,737.50,751.40,722.00,726.45,2262800,688.1862
2012-04-23,725.85,749.00,723.70,742.00,3659100,702.9171
2012-04-16,747.10,756.80,728.00,730.85,3325000,692.3544
2012-04-09,740.05,762.00,726.30,751.55,2838000,711.9641
2012-04-02,749.35,762.90,739.05,747.00,1853700,707.6537
2012-03-26,743.90,753.00,718.00,750.60,5013100,711.0641
2012-03-19,781.00,783.00,732.00,744.05,4427400,704.8591
2012-03-12,790.00,830.00,767.35,772.35,4306800,731.6685
2012-03-05,812.05,814.00,751.00,773.80,4281600,733.0421
2012-02-27,821.80,827.90,765.35,814.10,4773000,771.2194
2012-02-20,818.20,857.40,814.50,819.95,4546700,776.7614
2012-02-13,841.10,858.80,804.70,818.20,5672700,775.1035
2012-02-06,845.90,864.70,824.10,843.25,4034900,798.834
2012-01-30,813.90,842.70,792.20,838.30,4868200,794.1448
2012-01-23,755.30,827.90,755.20,820.40,4191100,777.1876
2012-01-16,729.95,800.00,711.00,792.65,6249800,750.8993
2012-01-09,714.45,753.00,702.45,731.80,4299400,693.2544
2012-01-02,696.80,730.95,687.15,717.55,4908700,679.7549
2011-12-26,747.05,768.70,689.00,692.95,4078300,656.4507
2011-12-19,719.20,769.75,709.20,746.40,4562500,707.0854
2011-12-12,760.55,844.60,716.05,721.85,5613900,683.8284
2011-12-05,808.35,819.50,752.70,755.70,3232400,715.8955
2011-11-28,765.00,815.00,753.10,812.05,4217800,769.2774
2011-11-21,800.00,804.45,751.00,753.80,4783700,714.0956
2011-11-14,891.40,896.00,787.00,808.10,3891600,765.5355
2011-11-08,879.00,892.65,850.10,885.35,3316200,838.7166
2011-10-31,898.00,905.00,855.00,879.95,3671000,833.601
2011-10-24,848.00,904.00,842.15,900.00,3404200,852.5949
2011-10-17,867.00,868.85,811.35,835.75,3316100,791.7291
2011-10-10,804.25,869.70,804.20,866.90,3842800,821.2384
2011-10-03,791.20,808.00,761.75,802.90,5029100,760.6094
2011-09-26,769.20,822.90,747.55,808.35,6434000,765.7723
2011-09-19,825.00,853.95,764.10,770.60,5215100,730.0107
2011-09-12,810.35,850.00,795.25,825.65,5108100,782.1611
2011-09-05,794.50,859.00,776.50,825.75,6747700,782.2558
2011-08-29,731.10,813.70,728.35,805.45,6599900,763.0251
2011-08-22,731.00,772.00,712.00,719.40,3967400,681.5076
2011-08-16,760.00,774.40,721.30,732.55,3563500,693.9649
2011-08-08,776.70,796.40,753.00,760.90,4605900,720.8217
2011-08-01,838.00,838.90,779.00,792.00,3879300,750.2835
2011-07-25,892.00,892.00,823.15,827.95,4970900,784.34
2011-07-18,871.90,886.80,857.55,873.35,2321200,827.3486
2011-07-11,854.00,877.90,845.70,873.20,2889800,827.2065
2011-07-04,874.40,879.40,840.70,854.85,5406300,809.8231
2011-06-27,866.70,907.00,856.70,861.95,3996600,816.5491
2011-06-20,875.00,879.70,828.10,871.40,5495300,825.5013
2011-06-13,943.25,943.25,865.20,868.75,4528000,822.9909
2011-06-06,934.65,960.00,928.15,944.50,2660100,894.751
2011-05-30,948.95,967.00,931.50,934.60,2661500,885.3724
2011-05-23,919.00,952.90,901.00,945.45,3848900,895.6509
2011-05-16,950.00,951.40,898.35,923.20,3709900,874.5729
2011-05-09,960.00,966.05,937.95,948.00,2170500,898.0667
2011-05-02,983.90,986.80,940.00,955.05,3648400,904.7453
2011-04-25,1014.00,1021.00,970.00,983.75,5081300,924.0663
2011-04-18,1019.20,1044.70,998.75,1039.25,2380200,976.1991
2011-04-11,1013.00,1024.85,996.60,1020.95,2038300,959.0094
2011-04-04,1040.00,1059.00,1020.65,1023.90,2519400,961.7804
2011-03-28,1026.25,1065.90,1014.30,1036.40,4558500,973.522
2011-03-21,999.05,1029.95,981.10,1026.60,2897700,964.3166
2011-03-14,992.95,1055.00,986.60,993.00,7257300,932.7551
2011-03-07,974.10,1004.40,964.00,992.05,3712400,931.8627
2011-02-28,970.20,994.80,960.00,982.20,3202300,922.6104
2011-02-21,936.10,1009.40,934.20,966.25,8857200,907.628
2011-02-14,906.10,963.00,894.10,935.55,4493600,878.7905
2011-02-07,925.70,938.80,885.10,909.95,5525200,854.7437
2011-01-31,908.85,947.50,888.55,920.00,5918400,864.184
2011-01-24,995.10,995.90,902.00,913.00,4778600,857.6086
2011-01-17,1003.00,1008.00,954.55,986.80,5178700,926.9312
2011-01-10,1065.40,1070.45,998.00,1001.50,4858100,940.7394
2011-01-03,1065.00,1091.40,1052.60,1065.40,4480800,1000.7626
2010-12-27,1058.30,1068.80,1042.25,1058.70,2302100,994.4691
2010-12-20,1045.00,1075.00,1044.60,1059.70,3251400,995.4084
2010-12-13,1024.05,1064.00,1010.00,1057.75,3377600,993.5767
2010-12-06,1015.85,1039.70,978.75,1023.90,5277000,961.7804
2010-11-29,969.50,1024.00,962.40,1005.90,5353100,944.8725
2010-11-22,1003.50,1017.80,958.30,962.35,6012800,903.9646
2010-11-15,1067.10,1067.90,987.10,996.25,3818200,935.8079
2010-11-08,1113.90,1120.50,1057.00,1061.85,3725600,997.428
2010-11-01,1121.00,1124.90,1062.65,1105.70,4640400,1038.6176
2010-10-25,1088.00,1110.00,1074.60,1096.25,5546300,1029.741
2010-10-18,1042.25,1093.80,1033.25,1081.80,5299500,1016.1677
2010-10-11,1056.00,1081.50,1035.60,1040.35,4560600,977.2324
2010-10-04,1014.95,1055.75,1009.00,1049.65,5698600,985.9682
2010-09-27,1008.00,1019.90,978.10,1007.90,4664100,946.7512
2010-09-20,1029.00,1048.50,992.10,1001.65,5638800,940.8803
2010-09-13,972.00,1031.40,965.35,1027.35,5988700,965.0211
2010-09-06,930.95,969.70,922.30,957.80,3842600,899.6907
2010-08-30,952.10,964.80,915.00,925.70,5419200,869.5381
2010-08-23,992.05,992.05,946.55,949.60,4735700,891.9881
2010-08-16,980.00,993.40,958.35,988.65,4358400,928.669
2010-08-09,1000.00,1006.00,970.00,979.10,5466900,919.6984
2010-08-02,1016.00,1031.00,998.50,1000.10,4085300,939.4243
2010-07-26,1063.50,1073.65,1007.25,1009.65,6386400,948.395
2010-07-19,1058.10,1070.90,1047.60,1060.45,2566800,996.1129
2010-07-12,1060.00,1094.45,1052.05,1062.95,3027900,998.4612
2010-07-05,1070.00,1081.90,1051.00,1057.65,2484400,993.4828
2010-06-28,1074.00,1093.95,1057.50,1068.95,4415400,1004.0972
2010-06-21,1061.00,1074.80,1043.00,1062.95,3451100,998.4612
2010-06-14,1054.90,1089.80,1049.10,1054.35,4847900,990.383
2010-06-07,1015.00,1050.85,995.10,1046.40,3714000,982.9153
2010-05-31,1030.15,1048.50,1003.35,1031.20,3974400,968.6375
2010-05-24,1018.00,1048.95,982.75,1036.65,4966500,973.7569
2010-05-17,1034.70,1034.70,976.10,995.55,4567000,935.1504
2010-05-10,1051.00,1093.40,1035.00,1043.65,5018700,980.3322
2010-05-03,1026.00,1060.00,976.00,1032.80,6436200,963.5652
2010-04-26,1080.00,1097.80,1012.00,1033.60,5028800,964.3115
2010-04-19,1079.80,1096.00,1048.15,1088.20,4624500,1015.2513
2010-04-12,1145.00,1145.00,1071.15,1084.25,3161300,1011.5661
2010-04-05,1096.50,1149.70,1096.50,1124.70,3847600,1049.3044
2010-03-29,1103.70,1109.95,1071.30,1089.80,3353500,1016.7441
2010-03-22,1062.00,1111.00,1062.00,1100.45,3726600,1026.6801
2010-03-15,1022.00,1096.50,1013.10,1092.05,4972100,1018.8433
2010-03-08,1021.20,1033.00,988.05,1021.60,4165900,953.1159
2010-03-01,979.30,1040.00,979.30,1009.80,3537900,942.1069
2010-02-22,995.30,1000.00,959.15,978.95,3643100,913.325
2010-02-15,1027.00,1038.35,977.15,983.20,3510300,917.2901
2010-02-08,985.00,1019.80,975.00,1018.80,3744000,950.5036
2010-02-01,1037.50,1056.35,975.00,981.70,3944900,915.8907
2010-01-25,1049.65,1085.90,1018.10,1046.20,4333600,976.0668
2010-01-18,1107.00,1116.45,1029.50,1053.85,4802400,983.204
2010-01-11,1134.70,1149.70,1050.00,1110.75,12805700,1036.2897
2010-01-04,1091.10,1149.90,1021.85,1103.15,7453500,1029.1991
2009-12-28,1072.80,1096.00,1069.50,1093.35,1782600,1020.0561
2009-12-21,1001.00,1083.80,990.00,1072.80,3480500,1000.8837
2009-12-14,1068.00,1084.00,1005.00,1007.65,3636700,940.1011
2009-12-07,1088.00,1094.10,1050.00,1071.25,3688400,999.4376
2009-11-30,1062.50,1120.00,1054.00,1088.40,3778100,1015.4379
2009-11-23,2160.00,2225.8999,1011.00,1045.95,7441600,975.8336
2009-11-16,2149.00,2162.00,2065.00,2123.30,5752900,990.4811
2009-11-09,1975.00,2146.00,1961.60,2119.50,8061900,988.7085
2009-11-02,1927.00,1974.90,1802.25,1957.50,6561000,913.1384
2009-10-26,2050.00,2068.00,1922.00,1931.15,7266700,900.8466
2009-10-19,2224.8601,2283.30,2037.60,2047.34,5224500,955.0471
2009-10-12,2120.00,2226.00,2120.00,2218.76,5776200,1035.0115
2009-10-05,2159.8999,2235.50,2084.1001,2099.76,7967900,967.7723
2009-09-28,2128.00,2212.8999,2128.00,2178.00,4733600,1003.8328
2009-09-21,2099.70,2147.8999,2058.00,2135.00,5497100,984.0143
2009-09-14,2135.00,2218.70,2071.00,2102.5601,10427000,969.0628
2009-09-07,1985.00,2239.8999,1976.50,2140.8601,8880700,986.7151
2009-08-31,2064.00,2064.00,1923.30,1981.15,5939900,913.1053
2009-08-24,1960.00,2080.00,1948.60,2074.1001,5491600,955.9457
2009-08-17,2009.00,2010.00,1867.60,1928.80,6040300,888.9774
2009-08-10,2030.4399,2064.00,1943.30,2036.4399,6381200,938.5883
2009-08-03,1968.90,2125.00,1958.10,1997.75,7718700,920.7562
2009-07-27,1950.00,1995.00,1871.00,1955.40,9244600,901.2372
2009-07-20,1960.00,2088.70,1950.00,2016.84,7020200,929.5547
2009-07-13,1749.70,1968.40,1717.10,1937.05,7941700,892.7798
2009-07-06,2048.00,2052.00,1745.00,1775.15,10167600,818.1606
2009-06-29,2026.00,2183.00,1980.00,2027.66,7443300,934.5416
2009-06-22,2047.70,2050.00,1900.00,2029.20,9837000,935.2514
2009-06-15,2359.70,2359.70,1977.10,2041.50,11299200,940.9204
2009-06-08,2207.00,2379.00,2175.00,2362.1001,7742000,1088.684
2009-06-01,2330.00,2330.00,2160.00,2212.76,7300900,1019.8536
2009-05-25,2200.00,2307.70,2130.50,2271.8999,8683100,1047.111
2009-05-18,2147.00,2535.00,2091.00,2185.76,10278800,1007.4094
2009-05-11,1919.00,1975.40,1843.00,1950.70,8308100,899.071
2009-05-04,1851.00,1938.10,1836.00,1900.30,8682100,875.8419
2009-04-27,1791.00,1820.00,1731.00,1810.20,4997300,834.315
2009-04-20,1720.00,1802.00,1684.70,1788.85,9628100,824.4749
2009-04-13,1759.95,1840.00,1702.35,1716.95,9156800,791.3364
2009-04-06,1700.00,1767.85,1605.00,1733.30,7859000,798.8721
2009-03-30,1521.10,1680.00,1495.00,1670.00,9140900,769.6973
2009-03-23,1354.00,1583.40,1354.00,1548.75,14558400,713.8136
2009-03-16,1284.25,1362.00,1271.00,1339.20,9239200,617.2327
2009-03-09,1161.00,1293.80,1138.15,1284.25,4930100,591.9065
2009-03-02,1228.70,1263.70,1115.30,1169.90,11132700,539.2029
2009-02-23,1256.20,1297.00,1201.35,1266.05,6469900,583.5182
2009-02-16,1384.45,1397.05,1240.00,1253.40,7871500,577.6878
2009-02-09,1355.00,1414.10,1341.00,1392.40,8595500,641.7524
2009-02-02,1290.00,1352.80,1271.15,1344.85,9876200,619.8368
2009-01-26,1163.60,1330.80,1163.60,1323.60,8391500,610.0427
2009-01-19,1224.60,1335.00,1107.10,1156.15,11585500,532.8656
2009-01-12,1139.70,1231.00,1065.00,1217.35,13372200,561.0724
2009-01-05,1299.00,1390.00,1093.65,1153.25,11810000,531.529
2008-12-29,1200.00,1299.90,1188.00,1286.40,9244300,592.8974
2008-12-22,1305.00,1352.40,1204.00,1210.15,6401300,557.754
2008-12-15,1349.00,1407.00,1272.20,1351.30,18155600,622.8096
2008-12-08,1152.20,1324.00,1107.00,1307.10,13400500,602.4379
2008-12-01,1125.30,1182.00,1025.00,1117.60,14429200,515.098
2008-11-24,1176.55,1188.80,1051.00,1134.45,12333400,522.8641
2008-11-17,1150.00,1221.85,1032.10,1124.35,16557000,518.2091
2008-11-10,1250.30,1308.75,1087.35,1146.75,12526000,528.5332
2008-11-03,1439.00,1505.20,1151.30,1220.75,16702800,562.6395
2008-10-27,1027.15,1394.95,930.00,1375.45,11873800,633.9402
2008-10-20,1329.95,1425.00,990.00,1019.50,13850300,469.8841
2008-10-13,1558.00,1668.00,1286.80,1306.05,12668400,601.954
2008-10-06,1729.00,1749.00,1477.00,1527.60,11430800,704.0657
2008-09-29,1975.00,1985.00,1745.65,1761.45,10809100,811.8463
2008-09-22,2100.00,2110.00,1956.20,1963.20,9934800,904.8322
2008-09-15,1889.70,2071.9399,1765.00,2055.1001,10975000,947.1887
2008-09-08,2190.00,2190.00,1919.70,1932.65,8466700,890.7518
2008-09-01,2120.00,2250.00,2065.00,2080.8999,4279400,959.0797
2008-08-25,2205.3601,2285.00,2052.80,2136.20,6351100,984.5673
2008-08-18,2290.00,2290.00,2195.3999,2244.80,4445300,1034.6207
2008-08-11,2251.1399,2376.00,2251.1399,2275.00,4934100,1048.5398
2008-08-04,2349.80,2349.80,2205.00,2251.80,7667000,1037.847
2008-07-28,2150.0601,2313.00,2075.00,2297.6001,6424300,1058.9561
2008-07-21,2149.00,2338.4399,2093.0601,2147.1001,8535800,989.5912
2008-07-14,2000.00,2127.00,1920.00,2113.20,7717100,973.9667
2008-07-07,2090.0601,2120.00,1930.30,2016.10,7312300,929.2136
2008-06-30,2180.00,2216.8999,1990.00,2097.8999,11153800,966.915
2008-06-23,2080.00,2259.8999,1956.25,2182.6399,12671600,1005.9713
2008-06-16,2350.00,2350.00,2075.30,2099.20,6372600,967.5142
2008-06-09,2182.00,2299.8999,2111.00,2270.3999,9324500,1046.4197
2008-06-02,2428.00,2444.00,2175.00,2238.50,9172100,1031.717
2008-05-26,2540.00,2589.80,2390.24,2403.50,5711500,1107.765
2008-05-19,2640.00,2675.00,2550.00,2556.20,3825200,1178.1439
