Date,Open,High,Low,Close,Volume,Adj Close
2015-12-29,1010.40,1018.70,1007.15,1015.40,3409000,1004.9653
2015-12-28,1000.60,1013.75,1000.00,1010.40,2945500,1000.0167
2015-12-25,1000.55,1000.55,1000.55,1000.55,000,990.2678
2015-12-24,1003.90,1007.20,996.30,1000.55,2720500,990.2678
2015-12-23,991.80,1006.90,990.00,1003.80,2953100,993.4844
2015-12-22,992.80,1002.60,984.00,987.30,2646800,977.154
2015-12-21,987.90,999.00,984.35,992.10,2818800,981.9047
2015-12-18,1003.80,1009.00,990.00,991.90,3661000,981.7068
2015-12-17,980.05,1015.00,978.00,1009.70,4427400,999.3238
2015-12-16,975.90,987.55,973.50,978.65,2765200,968.5929
2015-12-15,957.00,977.95,953.65,975.90,3593000,965.8712
2015-12-14,947.60,963.50,946.00,955.10,2414700,945.2849
2015-12-11,951.75,959.00,942.90,952.95,4150000,943.157
2015-12-10,922.50,953.80,920.00,950.35,4249800,940.5837
2015-12-09,936.20,943.45,912.85,915.90,2097100,906.4878
2015-12-08,948.90,953.60,936.10,940.90,1721700,931.2309
2015-12-07,965.45,973.00,949.75,952.05,3310700,942.2662
2015-12-04,972.30,976.20,961.40,965.45,3073000,955.5286
2015-12-03,974.90,988.95,974.10,977.20,2597000,967.1578
2015-12-02,966.25,979.70,964.50,977.95,1731200,967.9001
2015-12-01,964.00,978.80,961.25,965.90,2967300,955.974
2015-11-30,978.50,984.40,962.30,965.85,6839000,955.9244
2015-11-27,989.00,992.50,974.10,979.05,2489600,968.9888
2015-11-26,971.00,991.95,968.25,988.65,5441600,978.4902
2015-11-25,967.70,967.70,967.70,967.70,000,957.7554
2015-11-24,953.00,971.60,951.05,967.70,3384400,957.7554
2015-11-23,950.00,957.90,946.20,953.75,2400000,943.9488
2015-11-20,934.00,952.80,925.55,946.85,2583900,937.1197
2015-11-19,918.90,938.70,917.25,934.75,2784800,925.144
2015-11-18,927.60,931.30,909.95,912.00,2571300,902.6278
2015-11-17,938.05,938.90,926.20,927.75,1963100,918.216
2015-11-16,926.00,942.00,924.75,934.30,3507900,924.6987
2015-11-13,915.05,938.55,914.50,933.05,3127500,923.4615
2015-11-12,922.75,922.75,922.75,922.75,000,913.2674
2015-11-11,922.75,922.75,922.75,922.75,000,913.2674
2015-11-10,957.00,959.50,916.30,922.75,2625500,913.2674
2015-11-09,933.50,965.00,923.45,961.25,3893100,951.3717
2015-11-06,939.45,954.75,937.90,952.40,1912500,942.6127
2015-11-05,949.00,951.00,933.00,936.60,2461200,926.975
2015-11-04,968.00,975.00,946.20,951.30,2293400,941.524
2015-11-03,963.25,970.45,961.25,967.20,2599700,957.2606
2015-11-02,949.00,961.50,945.20,959.80,1650800,949.9366
2015-10-30,942.10,955.90,940.10,947.70,3055300,937.961
2015-10-29,936.00,945.00,934.95,941.00,3035600,931.3298
2015-10-28,936.90,944.90,929.90,936.95,2733500,927.3214
2015-10-27,938.80,948.25,937.40,939.55,2651900,929.8947
2015-10-26,961.90,963.00,941.30,942.85,2500400,933.1608
2015-10-23,963.95,973.05,941.15,955.65,2778000,945.8293
2015-10-22,955.00,955.00,955.00,955.00,000,945.1859
2015-10-21,955.50,974.80,953.00,955.00,3292600,945.1859
2015-10-20,965.00,966.70,953.00,956.70,4135500,946.8685
2015-10-19,941.00,965.50,941.00,963.50,7658800,953.5986
2015-10-16,904.50,914.80,903.70,912.15,3485100,902.7763
2015-10-15,907.70,911.00,900.10,903.70,2068300,894.4131
2015-10-14,895.80,905.00,893.95,902.95,1829200,893.6708
2015-10-13,885.05,896.30,882.90,893.60,1408600,884.4169
2015-10-12,888.00,901.60,888.00,891.75,1420000,882.5859
2015-10-09,894.05,905.45,881.50,887.35,2132100,878.2311
2015-10-08,914.90,914.90,886.25,889.10,2457900,879.9631
2015-10-07,894.70,918.05,891.00,913.80,2632100,904.4093
2015-10-06,895.65,900.50,885.75,898.05,2818400,888.8212
2015-10-05,862.80,890.00,861.85,888.00,3660800,878.8745
2015-10-02,864.70,864.70,864.70,864.70,000,855.8139
2015-10-01,873.95,873.95,858.60,864.70,1980300,855.8139
2015-09-30,851.00,864.80,838.50,862.30,3952600,853.4386
2015-09-29,830.00,850.25,826.10,840.75,3623800,832.11
2015-09-28,839.80,840.90,828.70,834.25,2657100,825.6768
2015-09-25,837.35,837.35,837.35,837.35,000,828.745
2015-09-24,848.00,848.00,834.75,837.35,6646500,828.745
2015-09-23,843.00,856.80,840.00,850.35,3479300,841.6114
2015-09-22,880.00,884.90,844.50,847.90,3599100,839.1866
2015-09-21,880.00,888.20,876.05,878.10,2910300,869.0762
2015-09-18,878.45,899.50,877.15,895.40,7831500,886.1984
2015-09-17,872.55,872.55,872.55,872.55,000,863.5832
2015-09-16,872.10,877.35,865.20,872.55,3068600,863.5832
2015-09-15,862.00,870.00,855.60,868.15,2630900,859.2285
2015-09-14,861.75,865.70,851.90,863.85,1820400,854.9726
2015-09-11,872.00,876.10,856.20,860.95,2430900,852.1025
2015-09-10,861.00,870.50,855.50,867.00,2531400,858.0903
2015-09-09,861.00,878.70,850.50,874.05,3963700,865.0678
2015-09-08,836.00,852.95,825.10,848.60,2948800,839.8793
2015-09-07,838.25,844.00,827.70,833.20,2339400,824.6376
2015-09-04,849.70,849.70,825.10,835.90,3703000,827.3099
2015-09-03,854.05,860.75,844.40,853.85,2665200,845.0754
2015-09-02,850.00,857.10,842.60,849.55,4492200,840.8196
2015-09-01,853.90,853.90,835.10,839.85,4947800,831.2193
2015-08-31,872.85,872.85,853.80,855.90,4733700,847.1044
2015-08-28,875.00,883.00,866.10,872.40,2461800,863.4348
2015-08-27,866.80,881.25,857.05,869.15,6171100,860.2182
2015-08-26,847.80,874.80,840.00,853.40,4332900,844.6301
2015-08-25,840.85,860.65,823.20,848.15,11315800,839.434
2015-08-24,880.00,880.00,818.00,829.55,8145700,821.0251
2015-08-21,910.00,911.90,897.00,907.95,4583200,898.6195
2015-08-20,959.95,959.95,913.75,916.30,4344900,906.8836
2015-08-19,944.00,961.00,939.45,954.60,2029200,944.79
2015-08-18,956.00,956.00,942.20,944.10,1515500,934.3979
2015-08-17,966.00,966.00,946.05,950.70,2481800,940.9301
2015-08-14,940.25,972.00,934.30,966.95,2912000,957.0132
2015-08-13,947.00,953.95,929.40,933.35,2135000,923.7584
2015-08-12,963.60,966.00,940.55,942.90,2205900,933.2103
2015-08-11,971.00,973.65,958.00,966.00,2002900,956.0729
2015-08-10,984.50,988.80,964.50,968.90,2123200,958.9431
2015-08-07,979.00,994.00,977.15,984.35,1967800,974.2343
2015-08-06,991.00,992.00,977.50,978.95,1990500,968.8898
2015-08-05,988.25,1000.80,984.10,987.75,3279000,977.5994
2015-08-04,1003.40,1005.65,980.00,988.00,2744500,977.8468
2015-08-03,1001.00,1013.85,999.40,1002.45,2260100,992.1483
2015-07-31,1000.00,1007.90,990.00,1001.85,3802300,991.5545
2015-07-30,1000.10,1008.00,992.30,1000.15,2674700,989.872
2015-07-29,1009.50,1012.70,992.10,996.00,3380900,985.7646
2015-07-28,1008.30,1016.70,1000.10,1010.25,3059100,999.8682
2015-07-27,1024.90,1029.90,1001.75,1005.35,4598700,995.0185
2015-07-24,1048.00,1049.65,1021.10,1025.05,2994300,1014.5161
2015-07-23,1053.50,1067.85,1041.20,1045.30,4261400,1034.558
2015-07-22,1005.00,1053.95,1004.60,1050.40,3956600,1039.6056
2015-07-21,1028.00,1028.45,1002.75,1007.80,1811100,997.4433
2015-07-20,1027.80,1029.95,1017.90,1024.75,1451100,1014.2192
2015-07-17,1025.25,1031.15,1018.00,1021.70,2330400,1011.2005
2015-07-16,1012.00,1027.80,1011.15,1023.70,3395400,1013.18
2015-07-15,999.75,1014.40,999.55,1011.15,3093300,1000.7589
2015-07-14,1008.90,1011.50,995.20,997.80,2272700,987.5461
2015-07-13,1001.80,1012.50,995.15,1007.00,2253800,996.6516
2015-07-10,991.10,1004.00,990.25,1001.80,3682600,991.505
2015-07-09,996.00,1001.00,983.15,987.40,3713500,977.253
2015-07-08,995.85,1008.70,991.65,996.60,3472300,986.3584
2015-07-07,1011.00,1016.60,1000.00,1003.25,2581800,992.9401
2015-07-06,996.10,1018.90,995.20,1015.55,2797300,1005.1137
2015-07-03,1009.75,1013.80,1003.05,1007.20,3161500,996.8495
2015-07-02,1009.00,1019.75,1007.10,1010.85,3641600,1000.462
2015-07-01,1001.00,1010.45,1001.00,1005.65,3388500,995.3155
2015-06-30,989.90,1002.85,988.00,1000.10,5299600,989.8225
2015-06-29,987.90,993.85,972.00,990.85,4610200,980.6675
2015-06-26,999.90,1014.10,995.40,1000.70,4792600,990.4163
2015-06-25,987.00,1009.00,985.00,1004.55,6211700,994.2267
2015-06-24,995.00,1006.45,986.65,990.90,4252300,980.717
2015-06-23,992.65,1002.70,991.00,995.00,3659000,984.7749
2015-06-22,996.95,1008.70,986.50,991.70,4433100,981.5088
2015-06-19,982.50,1006.40,982.50,996.65,10448700,986.408
2015-06-18,932.55,982.00,932.50,978.95,11284400,968.8898
2015-06-17,905.05,942.35,894.00,931.20,5996300,921.6305
2015-06-16,899.00,905.00,893.20,903.95,3184000,894.6606
2015-06-15,894.90,905.00,890.00,901.75,2939200,892.4832
2015-06-12,879.00,892.70,878.25,889.85,4924500,880.7054
2015-06-11,906.00,909.50,873.65,877.15,3354700,868.136
2015-06-10,886.00,909.90,885.00,905.80,3088000,896.4915
2015-06-09,883.55,890.65,877.35,883.70,2092300,874.6187
2015-06-08,906.80,910.00,883.10,885.45,2479400,876.3507
2015-06-05,909.90,916.95,904.45,907.75,2986700,898.4215
2015-06-04,904.20,916.20,892.55,912.70,3641600,903.3207
2015-06-03,899.00,910.45,888.50,896.35,3553600,887.1386
2015-06-02,905.75,918.80,891.45,898.65,4612500,889.4151
2015-06-01,880.00,904.90,878.00,902.25,4479000,892.978
2015-05-29,879.90,886.45,873.10,877.00,6692300,867.9875
2015-05-28,885.85,894.25,872.00,875.80,6066300,866.7998
2015-05-27,886.00,890.90,880.20,885.30,1846500,876.2022
2015-05-26,895.00,896.00,882.70,884.60,2173800,875.5094
2015-05-25,900.00,908.00,892.35,894.50,1512600,885.3077
2015-05-22,897.00,905.60,897.00,903.85,1908400,894.5616
2015-05-21,911.25,915.40,894.10,896.75,2459400,887.5346
2015-05-20,900.40,911.00,897.70,908.85,1990700,899.5102
2015-05-19,891.25,904.75,886.60,895.55,3317400,886.3469
2015-05-18,874.90,894.00,872.20,891.55,2250900,882.388
2015-05-15,881.90,886.95,870.10,873.95,1904400,864.9689
2015-05-14,886.00,886.20,870.30,878.20,2818300,869.1752
2015-05-13,873.35,888.65,857.20,885.10,3817600,876.0042
2015-05-12,894.90,894.90,865.15,868.70,3805900,859.7728
2015-05-11,892.85,899.45,883.40,895.95,3249000,886.7428
2015-05-08,871.00,893.75,861.10,889.70,3909700,880.557
2015-05-07,875.00,878.45,860.00,870.75,3825400,851.9045
2015-05-06,890.00,896.75,872.00,880.25,5128900,861.1989
2015-05-05,893.70,901.80,885.10,892.15,4079400,872.8414
2015-05-04,866.20,893.90,860.50,890.95,3446600,871.6674
2015-05-01,862.35,862.35,862.35,862.35,000,843.6863
2015-04-30,850.00,865.90,847.95,862.35,7955100,843.6863
2015-04-29,862.00,870.55,847.40,850.00,3746000,831.6036
2015-04-28,874.70,882.00,858.55,865.20,3357200,846.4747
2015-04-27,880.05,887.50,871.45,875.30,2524200,856.356
2015-04-24,877.00,884.45,868.65,878.90,2905200,859.8782
2015-04-23,883.85,889.40,869.05,877.05,3048800,858.0682
2015-04-22,881.90,886.75,867.00,879.75,3374100,860.7097
2015-04-21,890.15,895.50,872.45,876.45,4047500,857.4812
2015-04-20,937.30,937.45,878.50,885.65,8601100,866.4821
2015-04-17,935.05,944.30,922.60,926.85,5476500,906.7903
2015-04-16,924.50,938.00,919.00,928.35,4612100,908.2579
2015-04-15,921.00,939.60,907.20,923.65,5081600,903.6596
2015-04-14,922.50,922.50,922.50,922.50,000,902.5345
2015-04-13,906.80,924.75,898.75,922.50,4612200,902.5345
2015-04-10,894.95,908.80,889.10,904.35,5788400,884.7773
2015-04-09,865.50,899.00,858.80,895.10,6234900,875.7275
2015-04-08,833.50,869.50,832.90,865.90,5673700,847.1595
2015-04-07,826.05,836.10,826.05,832.85,4863200,814.8248
2015-04-06,836.00,838.00,821.40,824.65,2819300,806.8023
2015-04-03,836.05,836.05,836.05,836.05,000,817.9555
2015-04-02,836.05,836.05,836.05,836.05,000,817.9555
2015-04-01,824.90,839.00,813.10,836.05,3334600,817.9555
2015-03-31,818.00,832.90,818.00,826.00,4625400,808.123
2015-03-30,816.60,817.70,796.45,810.75,3961400,793.2031
2015-03-27,833.90,835.00,801.45,811.70,5332100,794.1325
2015-03-26,841.10,849.25,824.10,829.30,4713600,811.3516
2015-03-25,849.00,849.50,841.00,844.90,2346300,826.614
2015-03-24,842.10,854.30,842.10,847.95,2111700,829.598
2015-03-23,856.50,864.00,838.10,841.95,3029100,823.7279
2015-03-20,857.90,861.15,848.60,854.10,2378500,835.6149
2015-03-19,875.55,876.70,854.10,856.15,3185200,837.6205
2015-03-18,857.00,872.25,854.70,868.65,2118900,849.85
2015-03-17,850.55,859.90,841.00,856.85,4359100,838.3053
2015-03-16,851.50,853.95,840.30,842.10,3163500,823.8746
2015-03-13,869.00,869.60,847.00,850.10,2956900,831.7014
2015-03-12,858.00,867.40,855.60,863.80,2693200,845.1049
2015-03-11,860.95,869.60,852.40,855.95,2659700,837.4249
2015-03-10,868.95,875.80,855.40,859.15,3482200,840.5556
2015-03-09,885.10,891.75,864.15,869.65,3215100,850.8284
2015-03-06,884.95,884.95,884.95,884.95,000,865.7972
2015-03-05,892.50,898.75,878.15,884.95,2449600,865.7972
2015-03-04,906.00,909.65,880.05,887.85,3308900,868.6344
2015-03-03,869.00,906.45,867.40,900.80,4717200,881.3042
2015-03-02,869.00,875.50,855.55,864.25,3332600,845.5452
2015-02-27,847.55,861.00,844.60,855.55,4265200,837.0335
2015-02-26,846.10,850.00,836.60,842.00,4905300,823.7768
2015-02-25,848.80,856.50,841.05,843.15,3491400,824.9019
2015-02-24,854.25,856.80,837.00,841.45,4559300,823.2387
2015-02-23,869.95,876.75,847.10,851.45,3224000,833.0222
2015-02-20,895.25,896.00,871.30,873.10,4278400,854.2036
2015-02-19,906.95,907.60,887.55,902.05,2183100,882.5271
2015-02-18,900.00,908.00,894.40,901.65,2248100,882.1358
2015-02-17,902.80,902.80,902.80,902.80,000,883.2609
2015-02-16,918.70,924.20,900.00,902.80,2803900,883.2609
2015-02-13,914.00,920.80,909.05,917.50,1690000,897.6427
2015-02-12,908.00,913.95,887.25,909.15,1990800,889.4735
2015-02-11,886.00,904.75,883.00,900.70,2235700,881.2063
2015-02-10,898.00,904.50,861.30,882.00,3120300,862.911
2015-02-09,901.20,918.00,892.00,896.70,2020600,877.2929
2015-02-06,924.10,930.00,903.00,909.90,2067700,890.2072
2015-02-05,936.00,939.90,917.60,923.70,2826500,903.7086
2015-02-04,939.10,943.80,925.90,928.80,3216800,908.6982
2015-02-03,913.20,940.85,913.20,937.60,3907000,917.3077
2015-02-02,916.05,919.90,905.70,908.05,4412200,888.3972
2015-01-30,930.00,931.25,909.00,915.25,4970900,895.4414
2015-01-29,907.10,934.50,906.90,929.40,8255800,909.2852
2015-01-28,886.10,909.80,886.10,906.85,4411200,887.2232
2015-01-27,892.90,896.70,880.50,889.05,4100700,869.8085
2015-01-26,886.90,886.90,886.90,886.90,000,867.705
2015-01-23,890.00,897.80,877.00,886.90,4132800,867.705
2015-01-22,905.15,907.20,879.50,883.75,5422300,864.6232
2015-01-21,905.00,911.40,892.05,906.75,3905100,887.1254
2015-01-20,881.50,905.55,878.85,903.05,3054100,883.5055
2015-01-19,870.20,886.00,858.75,879.65,3049200,860.6119
2015-01-16,860.00,875.00,852.05,869.70,4374300,850.8773
2015-01-15,840.00,871.10,840.00,864.25,3869200,845.5452
2015-01-14,843.00,847.00,831.20,834.95,2601200,816.8794
2015-01-13,853.00,854.95,840.50,843.15,2274100,824.9019
2015-01-12,860.50,861.00,841.60,850.30,2308700,831.8971
2015-01-09,848.40,862.00,845.00,860.30,3061300,841.6807
2015-01-08,860.10,862.90,840.15,842.05,4542400,823.8257
2015-01-07,837.10,858.80,837.00,854.30,4736300,835.8105
2015-01-06,870.00,873.00,832.00,836.10,4258000,818.0044
2015-01-05,885.00,890.90,874.10,875.85,2309500,856.8941
2015-01-02,888.10,896.05,884.30,885.55,1675800,866.3842
2015-01-01,886.30,892.00,883.65,887.90,677400,868.6834
2014-12-31,880.00,893.90,879.05,891.15,1934900,871.863
2014-12-30,897.10,898.40,877.10,880.15,2657800,861.1011
2014-12-29,888.50,899.05,886.95,897.00,1584400,877.5864
2014-12-26,886.60,892.65,880.10,888.85,1117800,869.6128
2014-12-25,884.15,884.15,884.15,884.15,000,865.0145
2014-12-24,893.75,897.15,880.00,884.15,5138400,865.0145
2014-12-23,902.35,904.15,891.80,893.75,2419100,874.4067
2014-12-22,902.00,906.80,891.00,904.90,1898400,885.3155
2014-12-19,885.10,908.40,882.50,900.55,4588400,881.0596
2014-12-18,881.55,884.80,864.65,880.10,3422000,861.0521
2014-12-17,865.25,874.90,864.45,869.50,4749900,850.6816
2014-12-16,876.80,883.25,859.70,864.60,4774200,845.8876
2014-12-15,877.95,881.80,872.00,878.80,2891100,859.7803
2014-12-12,907.00,911.00,879.35,882.35,4085800,863.2534
2014-12-11,929.00,929.00,903.35,906.15,5170700,886.5384
2014-12-10,931.45,940.95,930.00,932.55,3027000,912.367
2014-12-09,941.00,950.70,931.00,939.85,2422600,919.509
2014-12-08,960.00,962.85,942.25,944.60,2340400,924.1562
2014-12-05,961.00,967.00,955.10,957.35,2296800,936.6302
2014-12-04,968.10,974.95,955.70,958.55,2463000,937.8043
2014-12-03,958.55,974.00,958.55,968.35,2237700,947.3922
2014-12-02,962.00,971.25,958.00,962.65,2160800,941.8156
2014-12-01,989.00,991.95,958.55,961.60,3973200,940.7883
2014-11-28,989.70,1017.35,983.20,991.60,4773000,970.139
2014-11-27,990.00,993.00,983.05,988.65,2806900,967.2529
2014-11-26,991.95,993.00,982.60,987.05,3007000,965.6875
2014-11-25,985.10,994.90,973.30,993.00,3338700,971.5087
2014-11-24,1000.20,1004.15,981.70,985.35,2840400,964.0242
2014-11-21,980.20,1001.00,980.20,997.70,2683500,976.107
2014-11-20,978.00,983.70,970.30,980.75,2592500,959.5238
2014-11-19,988.65,992.00,976.50,978.15,1851300,956.9801
2014-11-18,985.45,997.70,985.20,988.65,3065400,967.2529
2014-11-17,966.00,987.55,966.00,985.20,2337100,963.8775
2014-11-14,969.00,977.75,965.05,969.15,1925500,948.1749
2014-11-13,974.00,979.80,963.40,969.25,1609500,948.2727
2014-11-12,981.95,983.00,968.70,974.05,2122600,952.9688
2014-11-11,972.40,987.80,966.25,977.70,2308700,956.5398
2014-11-10,982.80,989.80,967.25,969.35,2396100,948.3705
2014-11-07,990.45,995.35,978.05,980.50,2659200,959.2792
2014-11-06,991.30,991.30,991.30,991.30,000,969.8455
2014-11-05,1002.00,1008.50,988.40,991.30,3595600,969.8455
2014-11-04,1002.35,1002.35,1002.35,1002.35,000,980.6563
2014-11-03,1004.00,1009.00,990.15,1002.35,2828900,980.6563
2014-10-31,981.85,1003.70,981.85,1000.55,3219800,978.8953
2014-10-30,948.00,981.55,947.10,979.25,7484900,958.0563
2014-10-29,936.60,953.40,934.15,951.60,4004000,931.0047
2014-10-28,941.10,942.00,926.10,934.05,5034100,913.8345
2014-10-27,963.95,963.95,936.80,941.35,2302400,920.9765
2014-10-24,945.65,945.65,945.65,945.65,000,925.1835
2014-10-23,945.65,945.65,945.65,945.65,000,925.1835
2014-10-22,935.10,950.80,933.15,945.65,3059300,925.1835
2014-10-21,934.25,937.00,927.10,929.35,4028000,909.2362
2014-10-20,938.50,940.60,911.55,935.05,4843000,914.8129
2014-10-17,936.00,940.65,925.20,937.90,3500300,917.6012
2014-10-16,951.65,956.90,928.00,931.00,4347000,910.8505
2014-10-15,961.25,961.25,961.25,961.25,000,940.4459
2014-10-14,979.00,979.00,958.60,961.25,4360800,940.4459
2014-10-13,961.80,964.75,948.05,957.90,3173100,937.1684
2014-10-10,947.00,969.00,936.10,960.65,3535100,939.8589
2014-10-09,938.20,957.25,938.20,954.65,2552000,933.9887
2014-10-08,921.15,941.50,921.15,936.70,2246400,916.4272
2014-10-07,927.25,934.90,923.45,926.15,2835300,906.1055
2014-10-06,927.20,927.20,927.20,927.20,000,907.1328
2014-10-03,927.20,927.20,927.20,927.20,000,907.1328
2014-10-02,927.20,927.20,927.20,927.20,000,907.1328
2014-10-01,943.60,945.60,926.00,927.20,1978600,907.1328
2014-09-30,928.00,948.45,925.05,945.70,4032700,925.2324
2014-09-29,936.95,942.70,929.60,933.15,2852900,912.954
2014-09-26,929.00,941.65,917.30,933.25,3635600,913.0519
2014-09-25,966.10,967.80,922.65,929.85,7564200,909.7254
2014-09-24,968.50,974.10,955.40,965.05,3518800,944.1636
2014-09-23,991.70,995.45,963.05,965.85,4044600,944.9463
2014-09-22,993.00,996.00,987.70,991.55,1805800,970.0901
2014-09-19,1006.00,1015.80,991.00,995.45,3924700,973.9057
2014-09-18,985.00,1010.00,983.70,1004.90,2077600,983.1512
2014-09-17,984.90,990.55,978.95,988.65,2488600,967.2529
2014-09-16,1001.40,1004.15,976.50,979.40,3027100,958.2031
2014-09-15,1009.10,1012.00,1001.00,1002.75,1997400,981.0477
2014-09-12,1018.50,1024.00,1011.45,1015.60,2000000,993.6195
2014-09-11,1020.30,1030.00,1008.00,1019.40,2427300,997.3373
2014-09-10,1028.15,1029.10,1012.60,1015.85,2162100,993.8641
2014-09-09,1032.10,1041.30,1028.20,1033.00,2095300,1010.643
2014-09-08,1033.90,1039.35,1028.00,1037.70,3174200,1015.2412
2014-09-05,1027.70,1033.45,1020.60,1025.65,2075200,1003.4521
2014-09-04,1029.00,1033.90,1018.10,1025.90,2136500,1003.6967
2014-09-03,1025.15,1035.95,1021.10,1031.25,5011000,1008.9309
2014-09-02,1018.50,1031.55,1010.60,1023.80,3784500,1001.6421
