1457322981,363.5500,363.5500,363.5500,363.5500,3356200
1457324110,363.5500,363.5500,363.5500,363.5500,0
1457325241,363.5500,363.5500,363.5500,363.5500,0
1457326372,363.5500,363.5500,363.5500,363.5500,0
1457327502,363.5500,363.5500,363.5500,363.5500,0
1457328635,363.5500,363.5500,363.5500,363.5500,0
1457329766,363.5500,363.5500,363.5500,363.5500,0
1457330897,363.5500,363.5500,363.5500,363.5500,0
1457332070,363.5500,363.5500,363.5500,363.5500,0
1457333201,363.5500,363.5500,363.5500,363.5500,0
1457334591,363.5500,363.5500,363.5500,363.5500,0
1457335728,363.5500,363.5500,363.5500,363.5500,0
1457336859,363.5500,363.5500,363.5500,363.5500,0
1457337995,363.5500,363.5500,363.5500,363.5500,0
1457339128,363.5500,363.5500,363.5500,363.5500,0
1457340261,363.5500,363.5500,363.5500,363.5500,0
1457341396,363.5500,363.5500,363.5500,363.5500,0
1457342530,363.5500,363.5500,363.5500,363.5500,0
1457343665,363.5500,363.5500,363.5500,363.5500,0
