1460951161,2462.1001,2475.7000,2459.8501,2475.7000,53600
1460951220,2472.5500,2472.5500,2461.2500,2461.4500,47400
1460951281,2470.0000,2475.9500,2470.0000,2474.3501,50600
1460951341,2486.7000,2493.0000,2470.0000,2470.0500,38000
1460951400,2480.4500,2489.1001,2479.7500,2487.0000,29200
1460951460,2475.7000,2478.0000,2474.9500,2478.0000,11700
1460951520,2479.9500,2480.0000,2474.0000,2475.0500,13400
1460951581,2475.8000,2480.0000,2474.5000,2479.8999,24300
1460951641,2471.3000,2476.0000,2469.8999,2475.7500,17200
1460951700,2469.6499,2471.3999,2468.5000,2470.7000,13400
1460951760,2460.0500,2470.0000,2459.1001,2469.8999,29100
1460951820,2464.0000,2465.0000,2459.7000,2460.2000,15500
1460951880,2456.0000,2464.4500,2455.0500,2463.7500,21500
1460951940,2470.0000,2470.0000,2455.0000,2455.5000,22600
1460952000,2469.0000,2470.0000,2467.5000,2469.9500,10600
1460952060,2465.7000,2469.8999,2465.2500,2469.8999,7000
1460952120,2469.8501,2469.8501,2465.0500,2465.6499,6500
1460952180,2467.8501,2469.8999,2467.5000,2469.8000,4700
1460952240,2468.7500,2469.3999,2467.7500,2467.9500,6000
1460952302,2468.1499,2469.4500,2467.0000,2468.8501,8700
1460952360,2469.9500,2469.9500,2467.5000,2468.2000,5300
1460952426,2474.9500,2475.0000,2469.9500,2470.0000,8400
1460952480,2471.8999,2474.8000,2471.1001,2474.8000,5800
1460952540,2471.7500,2471.8999,2470.7000,2471.8501,4400
1460952600,2468.7500,2472.0000,2467.9500,2472.0000,7400
1460952661,2469.3999,2469.5000,2469.3000,2469.3501,4600
1460952720,2471.3000,2471.3501,2469.3999,2469.4500,3000
1460952780,2472.8000,2474.6001,2471.4500,2471.5000,8700
1460952840,2470.8501,2472.6001,2470.7500,2472.6001,3100
1460952900,2472.8999,2473.3501,2470.8999,2470.8999,4700
1460952960,2472.0000,2473.1001,2470.9500,2472.9500,5400
1460953020,2471.5500,2471.9500,2471.1001,2471.7000,4800
1460953081,2476.6001,2476.6499,2471.9500,2472.0000,23700
1460953141,2475.6499,2476.9500,2475.0000,2476.6499,13200
1460953200,2473.0000,2477.9500,2471.8501,2475.7000,22200
1460953260,2475.0000,2475.0000,2473.3000,2473.3000,6600
1460953322,2474.2000,2475.0500,2474.0000,2474.9500,11000
1460953439,2471.3501,2474.0500,2471.0000,2474.0000,26500
1460953440,2470.8501,2472.0500,2470.0000,2471.3000,3700
1460953500,2471.6499,2472.0500,2469.5000,2470.8000,11000
1460953619,2471.6499,2475.0000,2471.1499,2471.6001,64600
1460953620,2468.6499,2471.8501,2468.1499,2471.8000,8300
1460953739,2466.6001,2468.6499,2466.1001,2468.2500,4700
1460953740,2468.1001,2470.0000,2466.5500,2466.5500,4000
1460953804,2467.3501,2470.0000,2466.6499,2468.2500,10000
1460953860,2466.0500,2468.8999,2466.0000,2467.0000,4700
1460953921,2465.1499,2466.5000,2465.1499,2466.1001,4100
1460953980,2464.5000,2465.8000,2464.3999,2465.2000,7000
1460954040,2465.6499,2465.6499,2464.0000,2464.9500,5200
1460954102,2465.2000,2465.9500,2464.0000,2465.9500,6500
